,dateRep,day,month,year,cases,deaths,countriesAndTerritories,geoId,countryterritoryCode,popData2019,continentExp
320,28/04/2020,28,4,2020,135,7.0,Algeria,DZ,DZA,43053054,Africa
321,27/04/2020,27,4,2020,126,6.0,Algeria,DZ,DZA,43053054,Africa
322,26/04/2020,26,4,2020,129,4.0,Algeria,DZ,DZA,43053054,Africa
323,25/04/2020,25,4,2020,120,8.0,Algeria,DZ,DZA,43053054,Africa
324,24/04/2020,24,4,2020,97,5.0,Algeria,DZ,DZA,43053054,Africa
325,23/04/2020,23,4,2020,99,10.0,Algeria,DZ,DZA,43053054,Africa
326,22/04/2020,22,4,2020,93,8.0,Algeria,DZ,DZA,43053054,Africa
327,21/04/2020,21,4,2020,89,9.0,Algeria,DZ,DZA,43053054,Africa
328,20/04/2020,20,4,2020,94,8.0,Algeria,DZ,DZA,43053054,Africa
329,19/04/2020,19,4,2020,117,3.0,Algeria,DZ,DZA,43053054,Africa
330,18/04/2020,18,4,2020,150,16.0,Algeria,DZ,DZA,43053054,Africa
331,17/04/2020,17,4,2020,108,12.0,Algeria,DZ,DZA,43053054,Africa
332,16/04/2020,16,4,2020,90,11.0,Algeria,DZ,DZA,43053054,Africa
333,15/04/2020,15,4,2020,87,12.0,Algeria,DZ,DZA,43053054,Africa
334,14/04/2020,14,4,2020,69,20.0,Algeria,DZ,DZA,43053054,Africa
335,13/04/2020,13,4,2020,89,18.0,Algeria,DZ,DZA,43053054,Africa
336,12/04/2020,12,4,2020,64,19.0,Algeria,DZ,DZA,43053054,Africa
337,11/04/2020,11,4,2020,95,21.0,Algeria,DZ,DZA,43053054,Africa
338,10/04/2020,10,4,2020,94,30.0,Algeria,DZ,DZA,43053054,Africa
339,09/04/2020,9,4,2020,104,12.0,Algeria,DZ,DZA,43053054,Africa
340,08/04/2020,8,4,2020,45,20.0,Algeria,DZ,DZA,43053054,Africa
341,07/04/2020,7,4,2020,103,21.0,Algeria,DZ,DZA,43053054,Africa
342,06/04/2020,6,4,2020,69,22.0,Algeria,DZ,DZA,43053054,Africa
343,05/04/2020,5,4,2020,80,25.0,Algeria,DZ,DZA,43053054,Africa
344,04/04/2020,4,4,2020,185,42.0,Algeria,DZ,DZA,43053054,Africa
345,03/04/2020,3,4,2020,139,5.0,Algeria,DZ,DZA,43053054,Africa
346,02/04/2020,2,4,2020,131,14.0,Algeria,DZ,DZA,43053054,Africa
347,01/04/2020,1,4,2020,132,9.0,Algeria,DZ,DZA,43053054,Africa
348,31/03/2020,31,3,2020,73,4.0,Algeria,DZ,DZA,43053054,Africa
349,30/03/2020,30,3,2020,57,2.0,Algeria,DZ,DZA,43053054,Africa
350,29/03/2020,29,3,2020,45,3.0,Algeria,DZ,DZA,43053054,Africa
351,28/03/2020,28,3,2020,42,1.0,Algeria,DZ,DZA,43053054,Africa
352,27/03/2020,27,3,2020,65,4.0,Algeria,DZ,DZA,43053054,Africa
353,26/03/2020,26,3,2020,38,2.0,Algeria,DZ,DZA,43053054,Africa
354,25/03/2020,25,3,2020,34,2.0,Algeria,DZ,DZA,43053054,Africa
355,24/03/2020,24,3,2020,29,0.0,Algeria,DZ,DZA,43053054,Africa
356,23/03/2020,23,3,2020,62,2.0,Algeria,DZ,DZA,43053054,Africa
357,22/03/2020,22,3,2020,37,5.0,Algeria,DZ,DZA,43053054,Africa
358,21/03/2020,21,3,2020,12,3.0,Algeria,DZ,DZA,43053054,Africa
359,20/03/2020,20,3,2020,18,1.0,Algeria,DZ,DZA,43053054,Africa
360,19/03/2020,19,3,2020,12,1.0,Algeria,DZ,DZA,43053054,Africa
361,18/03/2020,18,3,2020,2,1.0,Algeria,DZ,DZA,43053054,Africa
362,17/03/2020,17,3,2020,10,0.0,Algeria,DZ,DZA,43053054,Africa
363,16/03/2020,16,3,2020,11,2.0,Algeria,DZ,DZA,43053054,Africa
364,15/03/2020,15,3,2020,11,0.0,Algeria,DZ,DZA,43053054,Africa
365,14/03/2020,14,3,2020,1,1.0,Algeria,DZ,DZA,43053054,Africa
366,13/03/2020,13,3,2020,5,1.0,Algeria,DZ,DZA,43053054,Africa
367,12/03/2020,12,3,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
368,09/03/2020,9,3,2020,3,0.0,Algeria,DZ,DZA,43053054,Africa
369,06/03/2020,6,3,2020,5,0.0,Algeria,DZ,DZA,43053054,Africa
370,05/03/2020,5,3,2020,7,0.0,Algeria,DZ,DZA,43053054,Africa
371,04/03/2020,4,3,2020,2,0.0,Algeria,DZ,DZA,43053054,Africa
372,02/03/2020,2,3,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
373,01/03/2020,1,3,2020,2,0.0,Algeria,DZ,DZA,43053054,Africa
374,29/02/2020,29,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
375,28/02/2020,28,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
376,27/02/2020,27,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
377,26/02/2020,26,2,2020,1,0.0,Algeria,DZ,DZA,43053054,Africa
378,25/02/2020,25,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
379,24/02/2020,24,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
380,23/02/2020,23,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
381,22/02/2020,22,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
382,21/02/2020,21,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
383,20/02/2020,20,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
384,19/02/2020,19,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
385,18/02/2020,18,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
386,17/02/2020,17,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
387,16/02/2020,16,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
388,15/02/2020,15,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
389,14/02/2020,14,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
390,13/02/2020,13,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
391,12/02/2020,12,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
392,11/02/2020,11,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
393,10/02/2020,10,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
394,09/02/2020,9,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
395,08/02/2020,8,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
396,07/02/2020,7,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
397,06/02/2020,6,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
398,05/02/2020,5,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
399,04/02/2020,4,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
400,03/02/2020,3,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
401,02/02/2020,2,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
402,01/02/2020,1,2,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
403,31/01/2020,31,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
404,30/01/2020,30,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
405,29/01/2020,29,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
406,28/01/2020,28,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
407,27/01/2020,27,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
408,26/01/2020,26,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
409,25/01/2020,25,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
410,24/01/2020,24,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
411,23/01/2020,23,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
412,22/01/2020,22,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
413,21/01/2020,21,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
414,20/01/2020,20,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
415,19/01/2020,19,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
416,18/01/2020,18,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
417,17/01/2020,17,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
418,16/01/2020,16,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
419,15/01/2020,15,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
420,14/01/2020,14,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
421,13/01/2020,13,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
422,12/01/2020,12,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
423,11/01/2020,11,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
424,10/01/2020,10,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
425,09/01/2020,9,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
426,08/01/2020,8,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
427,07/01/2020,7,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
428,06/01/2020,6,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
429,05/01/2020,5,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
430,04/01/2020,4,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
431,03/01/2020,3,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
432,02/01/2020,2,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
433,01/01/2020,1,1,2020,0,0.0,Algeria,DZ,DZA,43053054,Africa
434,31/12/2019,31,12,2019,0,0.0,Algeria,DZ,DZA,43053054,Africa
435,20/06/2020,20,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
436,19/06/2020,19,6,2020,1,0.0,Andorra,AD,AND,77146,Europe
437,18/06/2020,18,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
438,17/06/2020,17,6,2020,1,1.0,Andorra,AD,AND,77146,Europe
439,16/06/2020,16,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
440,15/06/2020,15,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
441,14/06/2020,14,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
442,13/06/2020,13,6,2020,1,0.0,Andorra,AD,AND,77146,Europe
443,12/06/2020,12,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
444,11/06/2020,11,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
445,10/06/2020,10,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
446,09/06/2020,9,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
447,08/06/2020,8,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
448,07/06/2020,7,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
449,06/06/2020,6,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
450,05/06/2020,5,6,2020,1,0.0,Andorra,AD,AND,77146,Europe
451,04/06/2020,4,6,2020,7,0.0,Andorra,AD,AND,77146,Europe
452,03/06/2020,3,6,2020,79,0.0,Andorra,AD,AND,77146,Europe
453,02/06/2020,2,6,2020,1,0.0,Andorra,AD,AND,77146,Europe
454,01/06/2020,1,6,2020,0,0.0,Andorra,AD,AND,77146,Europe
455,31/05/2020,31,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
456,30/05/2020,30,5,2020,1,0.0,Andorra,AD,AND,77146,Europe
457,29/05/2020,29,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
458,28/05/2020,28,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
459,27/05/2020,27,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
460,26/05/2020,26,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
461,25/05/2020,25,5,2020,1,0.0,Andorra,AD,AND,77146,Europe
462,24/05/2020,24,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
463,23/05/2020,23,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
464,22/05/2020,22,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
465,21/05/2020,21,5,2020,1,0.0,Andorra,AD,AND,77146,Europe
466,20/05/2020,20,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
467,19/05/2020,19,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
468,18/05/2020,18,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
469,17/05/2020,17,5,2020,0,2.0,Andorra,AD,AND,77146,Europe
470,16/05/2020,16,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
471,15/05/2020,15,5,2020,1,0.0,Andorra,AD,AND,77146,Europe
472,14/05/2020,14,5,2020,2,1.0,Andorra,AD,AND,77146,Europe
473,13/05/2020,13,5,2020,2,0.0,Andorra,AD,AND,77146,Europe
474,12/05/2020,12,5,2020,1,0.0,Andorra,AD,AND,77146,Europe
475,11/05/2020,11,5,2020,1,0.0,Andorra,AD,AND,77146,Europe
476,10/05/2020,10,5,2020,2,1.0,Andorra,AD,AND,77146,Europe
477,09/05/2020,9,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
478,08/05/2020,8,5,2020,1,1.0,Andorra,AD,AND,77146,Europe
479,07/05/2020,7,5,2020,0,0.0,Andorra,AD,AND,77146,Europe
480,06/05/2020,6,5,2020,1,1.0,Andorra,AD,AND,77146,Europe
481,05/05/2020,5,5,2020,2,0.0,Andorra,AD,AND,77146,Europe
482,04/05/2020,4,5,2020,1,1.0,Andorra,AD,AND,77146,Europe
483,03/05/2020,3,5,2020,1,1.0,Andorra,AD,AND,77146,Europe
484,02/05/2020,2,5,2020,1,1.0,Andorra,AD,AND,77146,Europe
485,01/05/2020,1,5,2020,2,0.0,Andorra,AD,AND,77146,Europe
486,30/04/2020,30,4,2020,0,1.0,Andorra,AD,AND,77146,Europe
487,29/04/2020,29,4,2020,0,1.0,Andorra,AD,AND,77146,Europe
488,28/04/2020,28,4,2020,3,0.0,Andorra,AD,AND,77146,Europe
489,27/04/2020,27,4,2020,7,0.0,Andorra,AD,AND,77146,Europe
490,26/04/2020,26,4,2020,2,0.0,Andorra,AD,AND,77146,Europe
491,25/04/2020,25,4,2020,7,3.0,Andorra,AD,AND,77146,Europe
492,24/04/2020,24,4,2020,1,0.0,Andorra,AD,AND,77146,Europe
493,23/04/2020,23,4,2020,6,0.0,Andorra,AD,AND,77146,Europe
494,22/04/2020,22,4,2020,0,1.0,Andorra,AD,AND,77146,Europe
495,21/04/2020,21,4,2020,4,0.0,Andorra,AD,AND,77146,Europe
496,20/04/2020,20,4,2020,9,1.0,Andorra,AD,AND,77146,Europe
497,19/04/2020,19,4,2020,8,0.0,Andorra,AD,AND,77146,Europe
498,18/04/2020,18,4,2020,14,2.0,Andorra,AD,AND,77146,Europe
499,17/04/2020,17,4,2020,9,0.0,Andorra,AD,AND,77146,Europe
500,16/04/2020,16,4,2020,14,2.0,Andorra,AD,AND,77146,Europe
501,15/04/2020,15,4,2020,13,2.0,Andorra,AD,AND,77146,Europe
502,14/04/2020,14,4,2020,8,0.0,Andorra,AD,AND,77146,Europe
503,13/04/2020,13,4,2020,16,1.0,Andorra,AD,AND,77146,Europe
504,12/04/2020,12,4,2020,21,2.0,Andorra,AD,AND,77146,Europe
505,11/04/2020,11,4,2020,18,1.0,Andorra,AD,AND,77146,Europe
506,10/04/2020,10,4,2020,19,2.0,Andorra,AD,AND,77146,Europe
507,09/04/2020,9,4,2020,19,1.0,Andorra,AD,AND,77146,Europe
508,08/04/2020,8,4,2020,19,1.0,Andorra,AD,AND,77146,Europe
509,07/04/2020,7,4,2020,25,3.0,Andorra,AD,AND,77146,Europe
510,06/04/2020,6,4,2020,35,1.0,Andorra,AD,AND,77146,Europe
511,05/04/2020,5,4,2020,27,1.0,Andorra,AD,AND,77146,Europe
512,04/04/2020,4,4,2020,11,1.0,Andorra,AD,AND,77146,Europe
513,03/04/2020,3,4,2020,38,1.0,Andorra,AD,AND,77146,Europe
514,02/04/2020,2,4,2020,14,2.0,Andorra,AD,AND,77146,Europe
515,01/04/2020,1,4,2020,6,4.0,Andorra,AD,AND,77146,Europe
516,31/03/2020,31,3,2020,36,2.0,Andorra,AD,AND,77146,Europe
517,30/03/2020,30,3,2020,26,2.0,Andorra,AD,AND,77146,Europe
518,29/03/2020,29,3,2020,41,1.0,Andorra,AD,AND,77146,Europe
519,28/03/2020,28,3,2020,43,0.0,Andorra,AD,AND,77146,Europe
520,27/03/2020,27,3,2020,36,3.0,Andorra,AD,AND,77146,Europe
521,26/03/2020,26,3,2020,24,0.0,Andorra,AD,AND,77146,Europe
522,25/03/2020,25,3,2020,31,0.0,Andorra,AD,AND,77146,Europe
523,24/03/2020,24,3,2020,20,0.0,Andorra,AD,AND,77146,Europe
524,23/03/2020,23,3,2020,25,0.0,Andorra,AD,AND,77146,Europe
525,22/03/2020,22,3,2020,13,0.0,Andorra,AD,AND,77146,Europe
526,21/03/2020,21,3,2020,0,0.0,Andorra,AD,AND,77146,Europe
527,20/03/2020,20,3,2020,22,0.0,Andorra,AD,AND,77146,Europe
528,19/03/2020,19,3,2020,39,0.0,Andorra,AD,AND,77146,Europe
529,18/03/2020,18,3,2020,0,0.0,Andorra,AD,AND,77146,Europe
530,17/03/2020,17,3,2020,9,0.0,Andorra,AD,AND,77146,Europe
531,16/03/2020,16,3,2020,3,0.0,Andorra,AD,AND,77146,Europe
532,14/03/2020,14,3,2020,1,0.0,Andorra,AD,AND,77146,Europe
533,03/03/2020,3,3,2020,1,0.0,Andorra,AD,AND,77146,Europe
534,20/06/2020,20,6,2020,11,1.0,Angola,AO,AGO,31825299,Africa
535,19/06/2020,19,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
536,18/06/2020,18,6,2020,13,1.0,Angola,AO,AGO,31825299,Africa
537,17/06/2020,17,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
538,16/06/2020,16,6,2020,2,0.0,Angola,AO,AGO,31825299,Africa
539,15/06/2020,15,6,2020,2,0.0,Angola,AO,AGO,31825299,Africa
540,14/06/2020,14,6,2020,8,1.0,Angola,AO,AGO,31825299,Africa
541,13/06/2020,13,6,2020,12,0.0,Angola,AO,AGO,31825299,Africa
542,12/06/2020,12,6,2020,5,1.0,Angola,AO,AGO,31825299,Africa
543,11/06/2020,11,6,2020,17,0.0,Angola,AO,AGO,31825299,Africa
544,10/06/2020,10,6,2020,4,0.0,Angola,AO,AGO,31825299,Africa
545,09/06/2020,9,6,2020,1,0.0,Angola,AO,AGO,31825299,Africa
546,08/06/2020,8,6,2020,5,0.0,Angola,AO,AGO,31825299,Africa
547,07/06/2020,7,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
548,06/06/2020,6,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
549,05/06/2020,5,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
550,04/06/2020,4,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
551,03/06/2020,3,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
552,02/06/2020,2,6,2020,0,0.0,Angola,AO,AGO,31825299,Africa
553,01/06/2020,1,6,2020,2,0.0,Angola,AO,AGO,31825299,Africa
554,31/05/2020,31,5,2020,7,0.0,Angola,AO,AGO,31825299,Africa
555,30/05/2020,30,5,2020,4,0.0,Angola,AO,AGO,31825299,Africa
556,29/05/2020,29,5,2020,2,0.0,Angola,AO,AGO,31825299,Africa
557,28/05/2020,28,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
558,27/05/2020,27,5,2020,2,0.0,Angola,AO,AGO,31825299,Africa
559,26/05/2020,26,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
560,25/05/2020,25,5,2020,9,1.0,Angola,AO,AGO,31825299,Africa
561,24/05/2020,24,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
562,23/05/2020,23,5,2020,2,0.0,Angola,AO,AGO,31825299,Africa
563,22/05/2020,22,5,2020,6,0.0,Angola,AO,AGO,31825299,Africa
564,21/05/2020,21,5,2020,2,1.0,Angola,AO,AGO,31825299,Africa
565,20/05/2020,20,5,2020,2,0.0,Angola,AO,AGO,31825299,Africa
566,19/05/2020,19,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
567,18/05/2020,18,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
568,17/05/2020,17,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
569,16/05/2020,16,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
570,15/05/2020,15,5,2020,3,0.0,Angola,AO,AGO,31825299,Africa
571,14/05/2020,14,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
572,13/05/2020,13,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
573,12/05/2020,12,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
574,11/05/2020,11,5,2020,2,0.0,Angola,AO,AGO,31825299,Africa
575,10/05/2020,10,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
576,09/05/2020,9,5,2020,7,0.0,Angola,AO,AGO,31825299,Africa
577,08/05/2020,8,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
578,07/05/2020,7,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
579,06/05/2020,6,5,2020,1,0.0,Angola,AO,AGO,31825299,Africa
580,05/05/2020,5,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
581,04/05/2020,4,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
582,03/05/2020,3,5,2020,6,0.0,Angola,AO,AGO,31825299,Africa
583,02/05/2020,2,5,2020,2,0.0,Angola,AO,AGO,31825299,Africa
584,01/05/2020,1,5,2020,0,0.0,Angola,AO,AGO,31825299,Africa
585,30/04/2020,30,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
586,29/04/2020,29,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
587,28/04/2020,28,4,2020,1,0.0,Angola,AO,AGO,31825299,Africa
588,27/04/2020,27,4,2020,1,0.0,Angola,AO,AGO,31825299,Africa
589,26/04/2020,26,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
590,25/04/2020,25,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
591,24/04/2020,24,4,2020,1,0.0,Angola,AO,AGO,31825299,Africa
592,23/04/2020,23,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
593,22/04/2020,22,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
594,21/04/2020,21,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
595,20/04/2020,20,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
596,19/04/2020,19,4,2020,5,0.0,Angola,AO,AGO,31825299,Africa
597,18/04/2020,18,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
598,17/04/2020,17,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
599,16/04/2020,16,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
600,15/04/2020,15,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
601,14/04/2020,14,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
602,13/04/2020,13,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
603,12/04/2020,12,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
604,11/04/2020,11,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
605,10/04/2020,10,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
606,09/04/2020,9,4,2020,2,0.0,Angola,AO,AGO,31825299,Africa
607,08/04/2020,8,4,2020,1,0.0,Angola,AO,AGO,31825299,Africa
608,07/04/2020,7,4,2020,2,0.0,Angola,AO,AGO,31825299,Africa
609,06/04/2020,6,4,2020,4,0.0,Angola,AO,AGO,31825299,Africa
610,05/04/2020,5,4,2020,2,0.0,Angola,AO,AGO,31825299,Africa
611,04/04/2020,4,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
612,03/04/2020,3,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
613,02/04/2020,2,4,2020,1,0.0,Angola,AO,AGO,31825299,Africa
614,01/04/2020,1,4,2020,0,0.0,Angola,AO,AGO,31825299,Africa
615,31/03/2020,31,3,2020,0,0.0,Angola,AO,AGO,31825299,Africa
616,30/03/2020,30,3,2020,3,2.0,Angola,AO,AGO,31825299,Africa
617,29/03/2020,29,3,2020,0,0.0,Angola,AO,AGO,31825299,Africa
618,28/03/2020,28,3,2020,1,0.0,Angola,AO,AGO,31825299,Africa
619,27/03/2020,27,3,2020,1,0.0,Angola,AO,AGO,31825299,Africa
620,26/03/2020,26,3,2020,0,0.0,Angola,AO,AGO,31825299,Africa
621,25/03/2020,25,3,2020,0,0.0,Angola,AO,AGO,31825299,Africa
622,24/03/2020,24,3,2020,0,0.0,Angola,AO,AGO,31825299,Africa
623,23/03/2020,23,3,2020,0,0.0,Angola,AO,AGO,31825299,Africa
624,22/03/2020,22,3,2020,2,0.0,Angola,AO,AGO,31825299,Africa
625,20/06/2020,20,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
626,19/06/2020,19,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
627,18/06/2020,18,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
628,17/06/2020,17,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
629,16/06/2020,16,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
630,15/06/2020,15,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
631,14/06/2020,14,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
632,13/06/2020,13,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
633,12/06/2020,12,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
634,11/06/2020,11,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
635,10/06/2020,10,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
636,09/06/2020,9,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
637,08/06/2020,8,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
638,07/06/2020,7,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
639,06/06/2020,6,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
640,05/06/2020,5,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
641,04/06/2020,4,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
642,03/06/2020,3,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
643,02/06/2020,2,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
644,01/06/2020,1,6,2020,0,0.0,Anguilla,AI,AIA,14872,America
645,31/05/2020,31,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
646,30/05/2020,30,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
647,29/05/2020,29,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
648,28/05/2020,28,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
649,27/05/2020,27,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
650,26/05/2020,26,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
651,25/05/2020,25,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
652,24/05/2020,24,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
653,23/05/2020,23,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
654,22/05/2020,22,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
655,21/05/2020,21,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
656,20/05/2020,20,5,2020,0,0.0,Anguilla,AI,AIA,14872,America
